step,removed_original_index,n_nodes_before,n_nodes_after,coverage_before,coverage_after,delta_coverage,isolated_before,isolated_after,delta_isolated,gcc_before,gcc_after,delta_gcc,removed_lat,removed_lon
47,46,206,205,0.9563106796116505,0.9560975609756097,-0.00021311863604078773,9,9,0,0.8009708737864077,0.7804878048780488,-0.020483068908358937,35.79971286,126.899738
48,47,205,204,0.9560975609756097,0.9558823529411765,-0.0002152080344332008,9,9,0,0.7804878048780488,0.7794117647058824,-0.001076040172166448,35.25375194,128.6397252
49,48,204,203,0.9558823529411765,0.9556650246305418,-0.00021732831063470126,9,9,0,0.7794117647058824,0.7783251231527094,-0.0010866415531729512,35.22187369,128.7054705
50,49,203,202,0.9556650246305418,0.9554455445544554,-0.00021948007608640907,9,9,0,0.7783251231527094,0.7772277227722773,-0.0010974003804321564,35.27754978,127.2911881
51,50,202,201,0.9554455445544554,0.9502487562189055,-0.005196788335549929,9,10,1,0.7772277227722773,0.7761194029850746,-0.0011083197872026052,34.61732,127.292058
52,51,201,200,0.9502487562189055,0.95,-0.00024875621890552146,10,10,0,0.7761194029850746,0.775,-0.0011194029850746245,36.61963492,127.329352
53,52,200,199,0.95,0.949748743718593,-0.0002512562814069863,10,10,0,0.775,0.7738693467336684,-0.0011306532663316604,35.147584,126.789807
54,53,199,198,0.949748743718593,0.9494949494949495,-0.0002537942236434665,10,10,0,0.7738693467336684,0.7727272727272727,-0.0011420740063956547,35.060407,126.518215
55,54,198,197,0.9494949494949495,0.9543147208121827,0.004819771317233212,10,9,-1,0.7727272727272727,0.7715736040609137,-0.00115366866635902,34.48178483,126.261161
56,55,197,196,0.9543147208121827,0.9540816326530612,-0.00023308815912148617,9,9,0,0.7715736040609137,0.7908163265306123,0.019242722469698603,35.30930184,126.9840296
57,56,196,195,0.9540816326530612,0.9487179487179487,-0.005363683935112551,9,10,1,0.7908163265306123,0.7897435897435897,-0.0010727367870225768,34.80389,126.409409
58,57,195,194,0.9487179487179487,0.9484536082474226,-0.0002643404705260366,10,10,0,0.7897435897435897,0.788659793814433,-0.00108379592915675,35.311373,126.796339
59,58,194,193,0.9484536082474226,0.9481865284974094,-0.0002670797500132771,10,10,0,0.788659793814433,0.7875647668393783,-0.0010950269750547026,34.99166811,126.4709931
60,59,193,192,0.9481865284974094,0.953125,0.004938471502590636,10,9,-1,0.7875647668393783,0.6875,-0.10006476683937826,34.76248015,127.0724316
61,60,192,191,0.953125,0.9528795811518325,-0.00024541884816753345,9,9,0,0.6875,0.6910994764397905,0.0035994764397905277,35.1512653,126.8909042
62,61,191,190,0.9528795811518325,0.9473684210526316,-0.005511160099200829,9,10,1,0.6910994764397905,0.6947368421052632,0.0036373656654726805,34.800893,126.695006
63,62,190,189,0.9473684210526316,0.9470899470899471,-0.0002784739626845445,10,10,0,0.6947368421052632,0.6931216931216931,-0.0016151489835700694,34.969759,127.486224
64,63,189,188,0.9470899470899471,0.9468085106382979,-0.0002814364516492418,10,10,0,0.6931216931216931,0.6914893617021277,-0.0016323314195654248,35.27458479,128.3986055
65,64,188,187,0.9468085106382979,0.946524064171123,-0.0002844464671748481,10,10,0,0.6914893617021277,0.6951871657754011,0.0036978040732733586,33.4959,126.468517
66,65,187,186,0.946524064171123,0.946236559139785,-0.000287505031338009,10,10,0,0.6951871657754011,0.6935483870967742,-0.0016387786786268288,35.24730309,128.5080656
67,66,186,185,0.946236559139785,0.9459459459459459,-0.00029061319383905104,10,10,0,0.6935483870967742,0.6918918918918919,-0.0016564952048823134,34.85272457,127.8949935
68,67,185,184,0.9459459459459459,0.9510869565217391,0.005141010575793192,10,9,-1,0.6918918918918919,0.6956521739130435,0.0037602820211515287,34.7422971373,126.130641896
69,68,184,183,0.9510869565217391,0.9508196721311475,-0.0002672843905916489,9,9,0,0.6956521739130435,0.6939890710382514,-0.0016631028747920995,37.630583,127.0248869
70,69,183,182,0.9508196721311475,0.9505494505494505,-0.0002702215816969833,9,9,0,0.6939890710382514,0.6923076923076923,-0.0016813787305590688,37.56065725,126.9874686
71,70,182,181,0.9505494505494505,0.9502762430939227,-0.0002732074555278352,9,9,0,0.6923076923076923,0.6906077348066298,-0.0016999575010624435,37.54205285,126.9466325
72,71,181,180,0.9502762430939227,0.95,-0.0002762430939227123,9,9,0,0.6906077348066298,0.6888888888888889,-0.0017188459177409632,37.2776515161,127.0295962286
73,72,180,179,0.95,0.9497206703910615,-0.00027932960893850556,9,9,0,0.6888888888888889,0.6871508379888268,-0.0017380509000620714,37.3836732041,126.947052046
74,73,179,178,0.9497206703910615,0.949438202247191,-0.00028246814387045127,9,9,0,0.6871508379888268,0.6853932584269663,-0.0017575795618605117,37.2346810425,127.2054556149
75,74,178,177,0.949438202247191,0.9491525423728814,-0.00028565987430961837,9,9,0,0.6853932584269663,0.6836158192090396,-0.001777439217926724,36.991137455,127.1073622058
76,75,177,176,0.9491525423728814,0.9488636363636364,-0.00028890600924502685,9,9,0,0.6836158192090396,0.6818181818181818,-0.0017976373908578092,37.535710941,127.2279297401
77,76,176,175,0.9488636363636364,0.9485714285714286,-0.00029220779220773263,9,9,0,0.6818181818181818,0.68,-0.0018181818181817189,37.59773801,127.1347253
78,77,175,174,0.9485714285714286,0.9482758620689655,-0.000295566502463096,9,9,0,0.68,0.6781609195402298,-0.0018390804597702148,37.51690726,126.7271123
79,78,174,173,0.9482758620689655,0.953757225433526,0.00548136336456051,9,8,-1,0.6781609195402298,0.6820809248554913,0.003920005315261488,37.78242209,128.9189272
80,79,173,172,0.953757225433526,0.9534883720930233,-0.00026885334050275045,8,8,0,0.6820809248554913,0.6802325581395349,-0.001848366715956451,37.37264849,127.9380597
81,80,172,171,0.9534883720930233,0.9532163742690059,-0.00027199782401743366,8,8,0,0.6802325581395349,0.6842105263157895,0.00397796817625462,33.4956713,126.4929583
82,81,171,170,0.9532163742690059,0.9529411764705882,-0.0002751977984176701,8,8,0,0.6842105263157895,0.6823529411764706,-0.0018575851393188847,35.887117,128.583811
83,82,170,169,0.9529411764705882,0.9526627218934911,-0.0002784545770970759,8,8,0,0.6823529411764706,0.6804733727810651,-0.0018795683954054843,35.541941,129.324805
84,83,169,168,0.9526627218934911,0.9523809523809523,-0.00028176951253877647,8,8,0,0.6804733727810651,0.7738095238095238,0.09333615102845871,36.35972295,127.4344605
85,84,168,167,0.9523809523809523,0.9520958083832335,-0.0002851439977188397,8,8,0,0.7738095238095238,0.7724550898203593,-0.0013544339891645718,35.803962,128.493028
86,85,167,166,0.9520958083832335,0.9518072289156626,-0.00028857946757088193,8,8,0,0.7724550898203593,0.572289156626506,-0.20016593319385323,36.118119,128.349919
87,86,166,165,0.9518072289156626,0.9515151515151515,-0.00029207740051107045,8,8,0,0.572289156626506,0.793939393939394,0.2216502373128879,36.553004,128.733091
88,87,165,164,0.9515151515151515,0.9512195121951219,-0.0002956393200296281,8,8,0,0.793939393939394,0.7926829268292683,-0.0012564671101256142,35.088397,129.036095
89,88,164,163,0.9512195121951219,0.950920245398773,-0.0002992667963489515,8,8,0,0.7926829268292683,0.7914110429447853,-0.0012718838844830715,36.97977526,127.9161791
90,89,163,162,0.950920245398773,0.9506172839506173,-0.0003029614481556697,8,8,0,0.7914110429447853,0.4382716049382716,-0.35313943800651365,36.84385968,127.9906742
91,90,162,161,0.9506172839506173,0.9503105590062112,-0.00030672494440608933,8,8,0,0.4382716049382716,0.43478260869565216,-0.0034889962426194465,35.099494,129.023212
92,91,161,160,0.9503105590062112,0.95,-0.00031055900621124177,8,8,0,0.43478260869565216,0.4375,0.002717391304347838,36.826697,127.131394
93,92,160,159,0.95,0.9433962264150944,-0.006603773584905603,8,9,1,0.4375,0.44025157232704404,0.0027515723270440384,36.60270194,127.2915346
94,93,159,158,0.9433962264150944,0.9367088607594937,-0.0066873656556006855,9,10,1,0.44025157232704404,0.4430379746835443,0.0027864023565002394,37.13930021,128.2066427
95,94,158,157,0.9367088607594937,0.9363057324840764,-0.0004031282754172194,10,10,0,0.4430379746835443,0.4394904458598726,-0.003547528823671653,35.557884,129.112755
96,95,157,156,0.9363057324840764,0.9358974358974359,-0.00040829658664054413,10,10,0,0.4394904458598726,0.4423076923076923,0.0028172464478196657,37.485861,127.028034
97,96,156,155,0.9358974358974359,0.9290322580645162,-0.006865177832919733,10,11,1,0.4423076923076923,0.7677419354838709,0.32543424317617864,36.787904,127.007811
98,97,155,154,0.9290322580645162,0.9285714285714286,-0.0004608294930875667,11,11,0,0.7677419354838709,0.7727272727272727,0.004985337243401777,33.4671206,126.5454466
99,98,154,153,0.9285714285714286,0.9281045751633987,-0.00046685340802987696,11,11,0,0.7727272727272727,0.7777777777777778,0.005050505050505083,33.4938748,126.4990527
100,99,153,152,0.9281045751633987,0.9276315789473684,-0.00047299621603036357,11,11,0,0.7777777777777778,0.7828947368421053,0.00511695906432752,33.5118171,126.5492132
101,100,152,151,0.9276315789473684,0.9271523178807947,-0.0004792610665736996,11,11,0,0.7828947368421053,0.7814569536423841,-0.0014377831997212098,35.065087,127.745863
102,101,151,150,0.9271523178807947,0.9266666666666666,-0.0004856512141280245,11,11,0,0.7814569536423841,0.78,-0.0014569536423840734,37.257498,126.971826
103,102,150,149,0.9266666666666666,0.9261744966442953,-0.000492170022371341,11,11,0,0.78,0.7785234899328859,-0.001476510067114134,37.259502,127.046526
104,103,149,148,0.9261744966442953,0.9256756756756757,-0.0004988209686196399,11,11,0,0.7785234899328859,0.777027027027027,-0.0014964629058589196,37.285077,127.01453
105,104,148,147,0.9256756756756757,0.9183673469387755,-0.007308328736900127,11,12,1,0.777027027027027,0.3469387755102041,-0.4300882515168229,36.107566,127.48296
106,105,147,146,0.9183673469387755,0.9178082191780822,-0.0005591277606933343,12,12,0,0.3469387755102041,0.4520547945205479,0.10511601901034384,35.865855,127.071844
107,106,146,145,0.9178082191780822,0.9172413793103449,-0.0005668398677373121,12,12,0,0.4520547945205479,0.45517241379310347,0.0031176192725555496,33.4467743,126.9116569
108,107,145,144,0.9172413793103449,0.9097222222222222,-0.007519157088122674,12,13,1,0.45517241379310347,0.4583333333333333,0.003160919540229845,36.748179,126.298986
109,108,144,143,0.9097222222222222,0.9090909090909091,-0.0006313131313131493,13,13,0,0.4583333333333333,0.46153846153846156,0.0032051282051282493,33.4928898,126.5046644
110,109,143,142,0.9090909090909091,0.9084507042253521,-0.000640204865556937,13,13,0,0.46153846153846156,0.45774647887323944,-0.0037919826652221267,35.849549,128.630437
111,110,142,141,0.9084507042253521,0.9078014184397163,-0.0006492857856358336,13,13,0,0.45774647887323944,0.46099290780141844,0.0032464289281790015,36.789292,127.58803
112,111,141,140,0.9078014184397163,0.9142857142857143,0.006484295845997967,13,12,-1,0.46099290780141844,0.42857142857142855,-0.03242147922998989,36.824693,128.622056
113,112,140,139,0.9142857142857143,0.9064748201438849,-0.007810894141829339,12,13,1,0.42857142857142855,0.4244604316546763,-0.004110996916752263,36.588074,128.189397
114,113,139,138,0.9064748201438849,0.9057971014492754,-0.0006777186946095304,13,13,0,0.4244604316546763,0.42028985507246375,-0.004170576582212537,36.113929,129.347595
115,114,138,137,0.9057971014492754,0.9124087591240876,0.006611657674812199,13,12,-1,0.42028985507246375,0.4233576642335766,0.0030678091611128777,36.98885228273,129.3950828897
116,115,137,136,0.9124087591240876,0.9191176470588235,0.0067088879347358965,12,11,-1,0.4233576642335766,0.41911764705882354,-0.004240017174753086,36.411604,129.375034
117,116,136,135,0.9191176470588235,0.9185185185185185,-0.0005991285403049718,11,11,0,0.41911764705882354,0.4148148148148148,-0.004302832244008736,35.234832,129.219646
118,117,135,134,0.9185185185185185,0.9253731343283582,0.006854615809839704,11,10,-1,0.4148148148148148,0.41044776119402987,-0.004367053620784933,34.88995,128.617745
119,118,134,133,0.9253731343283582,0.924812030075188,-0.0005611042531702415,10,10,0,0.41044776119402987,0.40601503759398494,-0.00443272360004493,35.1638813,128.661181
120,119,133,132,0.924812030075188,0.9242424242424242,-0.0005696058327637754,10,10,0,0.40601503759398494,0.4090909090909091,0.0030758714969241763,37.59,127.17
121,120,132,131,0.9242424242424242,0.9236641221374046,-0.0005783021050196346,10,10,0,0.4090909090909091,0.4122137404580153,0.0031228313671061714,37.517367,126.910236
122,121,131,130,0.9236641221374046,0.9230769230769231,-0.0005871990604814359,10,10,0,0.4122137404580153,0.4153846153846154,0.00317087492660012,37.73668463365,127.0820886206
123,122,130,129,0.9230769230769231,0.9224806201550387,-0.0005963029218843952,10,10,0,0.4153846153846154,0.4186046511627907,0.003220035778175312,33.243712,126.4505592
124,123,129,128,0.9224806201550387,0.921875,-0.000605620155038733,10,10,0,0.4186046511627907,0.4140625,-0.00454215116279072,35.96,127.0
125,124,128,127,0.921875,0.9133858267716536,-0.008489173228346414,10,11,1,0.4140625,0.4094488188976378,-0.00461368110236221,36.11,129.34
126,125,127,126,0.9133858267716536,0.9126984126984127,-0.0006874140732409106,11,11,0,0.4094488188976378,0.4126984126984127,0.003249593800774886,33.478463,126.545241
127,126,126,125,0.9126984126984127,0.912,-0.0006984126984126426,11,11,0,0.4126984126984127,0.416,0.0033015873015873054,37.20623301209,126.7718083015
128,127,125,124,0.912,0.9112903225806451,-0.0007096774193549038,11,11,0,0.416,0.41935483870967744,0.0033548387096774546,37.2935038588,127.037803783
129,128,124,123,0.9112903225806451,0.9105691056910569,-0.0007212168895882609,11,11,0,0.41935483870967744,0.42276422764227645,0.003409388932599011,33.4819609,126.500229
130,129,123,122,0.9105691056910569,0.9180327868852459,0.0074636811941890535,11,10,-1,0.42276422764227645,0.4262295081967213,0.0034652805544448384,38.147732,127.302406
131,130,122,121,0.9180327868852459,0.9173553719008265,-0.0006774149844194222,10,10,0,0.4262295081967213,0.4297520661157025,0.003522557918981206,37.3891405,126.6444425
132,131,121,120,0.9173553719008265,0.9166666666666666,-0.0006887052341598698,10,10,0,0.4297520661157025,0.43333333333333335,0.003581267217630857,33.3067241,126.5852071
133,132,120,119,0.9166666666666666,0.9243697478991597,0.007703081232493081,10,9,-1,0.43333333333333335,0.4369747899159664,0.0036414565826330403,37.00068990819,127.9190498406
134,133,119,118,0.9243697478991597,0.9322033898305084,0.007833641931348723,9,8,-1,0.4369747899159664,0.4406779661016949,0.0037031761857285184,36.44243155037,127.1292877131
135,134,118,117,0.9322033898305084,0.9230769230769231,-0.009126466753585305,8,9,1,0.4406779661016949,0.4444444444444444,0.003766478342749513,37.35776437105,127.9279687692
136,135,117,116,0.9230769230769231,0.9310344827586207,0.007957559681697535,9,8,-1,0.4444444444444444,0.3017241379310345,-0.14272030651340994,36.41968,128.150217
137,136,116,115,0.9310344827586207,0.9304347826086956,-0.0005997001499250532,8,8,0,0.3017241379310345,0.2956521739130435,-0.006071964017990983,37.403443765,127.1030463
138,137,115,114,0.9304347826086956,0.9298245614035088,-0.0006102212051868339,8,8,0,0.2956521739130435,0.2894736842105263,-0.006178489702517165,37.4983718149,126.7621100164
139,138,114,113,0.9298245614035088,0.9292035398230089,-0.0006210215804999253,8,8,0,0.2894736842105263,0.2831858407079646,-0.00628784350256173,37.195708,127.066039
140,139,113,112,0.9292035398230089,0.9285714285714286,-0.0006321112515802474,8,8,0,0.2831858407079646,0.23214285714285715,-0.05104298356510745,37.2827485,127.1425919
141,140,112,111,0.9285714285714286,0.9279279279279279,-0.0006435006435007162,8,8,0,0.23214285714285715,0.23423423423423423,0.002091377091377078,35.5565293,129.2606265
142,141,111,110,0.9279279279279279,0.9272727272727272,-0.0006552006552006384,8,8,0,0.23423423423423423,0.23636363636363636,0.0021294021294021304,37.61661413265,127.1390407777
143,142,110,109,0.9272727272727272,0.926605504587156,-0.0006672226855712893,8,8,0,0.23636363636363636,0.23853211009174313,0.0021684737281067734,33.475663,126.638156
144,143,109,108,0.926605504587156,0.9259259259259259,-0.0006795786612300292,8,8,0,0.23853211009174313,0.24074074074074073,0.002208630648997595,37.441066,126.461846
145,144,108,107,0.9259259259259259,0.9252336448598131,-0.0006922810661128542,8,8,0,0.24074074074074073,0.24299065420560748,0.0022499134648667485,37.441066,126.461846
146,145,107,106,0.9252336448598131,0.9245283018867925,-0.0007053429730206062,8,8,0,0.24299065420560748,0.24528301886792453,0.0022923646623170535,33.511492,126.511663
147,146,106,105,0.9245283018867925,0.9238095238095239,-0.0007187780772686114,8,8,0,0.24528301886792453,0.24761904761904763,0.002336028751123098,33.279806,126.720472
148,147,105,104,0.9238095238095239,0.9230769230769231,-0.00073260073260073,8,8,0,0.24761904761904763,0.25,0.0023809523809523725,33.4763042,126.5449827
149,148,104,103,0.9230769230769231,0.9223300970873787,-0.0007468259895444529,8,8,0,0.25,0.2524271844660194,0.0024271844660194164,33.446368,126.486113
150,149,103,102,0.9223300970873787,0.9215686274509804,-0.0007614696363982265,8,8,0,0.2524271844660194,0.2549019607843137,0.0024747763182942917,33.349999,126.183983
151,150,102,101,0.9215686274509804,0.9207920792079208,-0.000776548243059616,8,8,0,0.2549019607843137,0.24752475247524752,-0.0073772083090661855,35.206435,126.838243
152,151,101,100,0.9207920792079208,0.92,-0.0007920792079207928,8,8,0,0.24752475247524752,0.25,0.0024752475247524774,37.564959,126.794854
153,152,100,99,0.92,0.9191919191919192,-0.0008080808080808133,8,8,0,0.25,0.25252525252525254,0.0025252525252525415,35.8164453651,128.5392735133
154,153,99,98,0.9191919191919192,0.9081632653061225,-0.011028653885796769,8,9,1,0.25252525252525254,0.25510204081632654,0.0025767882910739948,36.577215,128.7585693
155,154,98,97,0.9081632653061225,0.9072164948453608,-0.0009467704607616367,9,9,0,0.25510204081632654,0.25773195876288657,0.002629917946560034,35.8614697501,128.620730937
156,155,97,96,0.9072164948453608,0.90625,-0.0009664948453608213,9,9,0,0.25773195876288657,0.2604166666666667,0.0026847079037801147,33.3983477,126.787363
157,156,96,95,0.90625,0.9052631578947369,-0.0009868421052631193,9,9,0,0.2604166666666667,0.2631578947368421,0.0027412280701754055,37.478856,127.011318
158,157,95,94,0.9052631578947369,0.9042553191489362,-0.0010078387458006821,9,9,0,0.2631578947368421,0.2553191489361702,-0.007838745800671898,34.816297,127.619948
159,158,94,93,0.9042553191489362,0.9032258064516129,-0.0010295126973233204,9,9,0,0.2553191489361702,0.24731182795698925,-0.008007320979180943,35.18106,126.882445
160,159,93,92,0.9032258064516129,0.9021739130434783,-0.0010518934081346076,9,9,0,0.24731182795698925,0.2391304347826087,-0.008181393174380547,35.20913313879,126.8798285472
161,160,92,91,0.9021739130434783,0.9010989010989011,-0.0010750119445771533,9,9,0,0.2391304347826087,0.23076923076923078,-0.00836120401337792,35.124914,126.769706
162,161,91,90,0.9010989010989011,0.9,-0.001098901098901095,9,9,0,0.23076923076923078,0.23333333333333334,0.002564102564102555,33.48129145977,126.4962611504
163,162,90,89,0.9,0.898876404494382,-0.0011235955056180247,9,9,0,0.23333333333333334,0.23595505617977527,0.0026217228464419373,33.500631,126.530415
164,163,89,88,0.898876404494382,0.8977272727272727,-0.0011491317671092904,9,9,0,0.23595505617977527,0.23863636363636365,0.002681307456588372,33.440097,126.629759
165,164,88,87,0.8977272727272727,0.896551724137931,-0.0011755485893416573,9,9,0,0.23863636363636365,0.2413793103448276,0.0027429467084639503,33.454997,126.711535
166,165,87,86,0.896551724137931,0.8953488372093024,-0.001202886928628688,9,9,0,0.2413793103448276,0.2441860465116279,0.0028067361668003,33.491978,126.519968
167,166,86,85,0.8953488372093024,0.9058823529411765,0.01053351573187411,9,8,-1,0.2441860465116279,0.24705882352941178,0.0028727770177838785,36.773053231592,127.035243704
168,167,85,84,0.9058823529411765,0.9047619047619048,-0.0011204481792717047,8,8,0,0.24705882352941178,0.25,0.002941176470588225,33.4687253996,126.539956067
169,168,84,83,0.9047619047619048,0.9036144578313253,-0.0011474469305794432,8,8,0,0.25,0.25301204819277107,0.0030120481927710663,33.293734,126.581476
170,169,83,82,0.9036144578313253,0.8902439024390244,-0.01337055539230092,8,9,1,0.25301204819277107,0.25609756097560976,0.0030855127828386952,35.85093222287,127.0826585378
